onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	1	0.82	a.bmp	s.bmp
4.798000000000002	4.8	3	1	0.804	fall.bmp	crawl.bmp
9.598000000000006	4.4	3	1	0.704	leap.bmp	sweep.bmp
13.997	4.0	3	1	0.711	tense.bmp	fence.bmp
17.997	4.0	3	1	0.632	soup.bmp	loop.bmp
21.997	4.4	6	1	0.711	j.bmp	b.bmp
26.397000000000006	4.0	6	1	1.236	h.bmp	p.bmp
30.397	4.0	4	1	0.701	pool.bmp	tooth.bmp
34.397	4.8	4	1	2.016	both.bmp	stroke.bmp
39.19700000000001	4.0	1	1	1.082	quart.bmp	wart.bmp
43.19700000000001	4.8	5	1	1.401	blackcross.bmp	blackcross.bmp
47.996	4.4	6	1	0.593	a.bmp	b.bmp
52.39600000000001	4.4	2	1	0.745	pint.bmp	hint.bmp
56.796	4.4	3	1	0.672	wheel.bmp	deal.bmp
61.196000000000005	4.0	2	1	0.872	smooth.bmp	tooth.bmp
65.196	4.0	3	1	0.691	stool.bmp	rule.bmp
69.196	4.0	5	1	1.182	blackcross.bmp	blackcross.bmp
73.196	4.0	5	1	1.31	blackcross.bmp	blackcross.bmp
77.196	4.4	5	1	1.213	blackcross.bmp	blackcross.bmp
81.596	4.4	4	1	0.55	flight.bmp	threat.bmp
85.99600000000001	4.4	3	1	2.373	bluff.bmp	tough.bmp
90.39500000000001	4.8	6	1	0.59	i.bmp	r.bmp
95.19500000000002	4.8	3	1	0.799	halt.bmp	fault.bmp
99.995	4.4	2	0	0.672	dull.bmp	bull.bmp
104.39500000000001	4.0	1	1	0.882	brow.bmp	cow.bmp
108.39500000000001	4.8	1	1	1.009	goat.bmp	float.bmp
113.19500000000002	4.0	1	1	1.069	glide.bmp	bride.bmp
117.19500000000002	4.0	5	1	1.36	blackcross.bmp	blackcross.bmp
121.19500000000002	4.0	5	1	1.123	blackcross.bmp	blackcross.bmp
125.19500000000002	4.0	5	1	2.024	blackcross.bmp	blackcross.bmp
129.19400000000002	4.8	2	1	0.749	plead.bmp	spread.bmp
133.994	4.4	6	0	0.724	t.bmp	u.bmp
138.394	4.8	3	1	1.004	roast.bmp	ghost.bmp
143.19400000000002	4.0	6	1	0.74	y.bmp	z.bmp
147.19400000000002	4.8	5	0	n/a	blackcross.bmp	blackcross.bmp
151.994	4.8	3	1	0.793	odd.bmp	rod.bmp
156.794	4.4	1	1	0.889	spoon.bmp	noon.bmp
161.19400000000002	4.8	5	1	1.086	blackcross.bmp	blackcross.bmp
165.99300000000002	4.8	5	1	1.286	blackcross.bmp	blackcross.bmp
170.793	4.8	5	1	1.183	blackcross.bmp	blackcross.bmp
175.59300000000002	4.0	5	1	1.256	blackcross.bmp	blackcross.bmp
179.59300000000002	4.8	5	1	1.735	blackcross.bmp	blackcross.bmp
184.393	4.0	2	1	0.821	breath.bmp	wreath.bmp
188.393	4.4	1	1	0.774	neat.bmp	wheat.bmp
192.793	4.0	2	1	0.691	mouth.bmp	youth.bmp
196.793	4.8	1	1	0.689	toss.bmp	moss.bmp
201.59300000000002	4.8	5	1	1.144	blackcross.bmp	blackcross.bmp
206.39200000000002	4.4	6	1	2.441	g.bmp	h.bmp
210.792	4.8	4	1	1.041	rule.bmp	blur.bmp
215.592	4.0	2	1	0.736	tomb.bmp	comb.bmp
219.592	4.8	6	1	0.746	r.bmp	s.bmp
224.39200000000002	4.0	4	1	0.685	june.bmp	loop.bmp
228.39200000000002	4.4	3	1	0.678	warm.bmp	form.bmp
232.792	4.4	4	0	3.071	rum.bmp	touch.bmp
237.19200000000004	4.0	2	1	0.893	gross.bmp	moss.bmp
241.19200000000004	4.0	4	1	0.664	glow.bmp	stove.bmp
245.191	4.8	5	1	1.176	blackcross.bmp	blackcross.bmp
249.991	4.8	4	1	0.58	wheel.bmp	sneak.bmp
254.79100000000003	4.0	5	1	1.345	blackcross.bmp	blackcross.bmp
258.791	4.4	2	1	0.646	cow.bmp	glow.bmp
263.191	4.4	1	1	0.683	pile.bmp	mile.bmp
267.591	4.8	3	1	0.758	cheek.bmp	sneak.bmp
272.39099999999996	4.4	4	1	1.055	youth.bmp	hint.bmp
276.791	4.4	5	1	2.386	blackcross.bmp	blackcross.bmp
281.19	4.0	3	1	0.781	thief.bmp	beef.bmp
285.19	4.4	5	1	1.25	blackcross.bmp	blackcross.bmp
289.59	4.8	2	1	2.228	swarm.bmp	harm.bmp
294.39	4.0	6	1	0.589	l.bmp	d.bmp
298.39	4.4	2	1	1.467	both.bmp	cloth.bmp
302.78999999999996	4.4	5	1	1.565	blackcross.bmp	blackcross.bmp
307.19	4.8	4	1	0.694	cream.bmp	swarm.bmp
311.99	4.4	2	1	0.997	ford.bmp	word.bmp
316.39	4.4	1	1	0.977	vase.bmp	chase.bmp
320.78999999999996	4.0	6	1	0.901	f.bmp	n.bmp
324.789	4.8	1	0	2.109	flood.bmp	blood.bmp
329.589	4.0	3	1	0.561	quart.bmp	port.bmp
333.589	4.4	5	1	1.157	blackcross.bmp	blackcross.bmp
337.989	4.0	2	1	0.697	swap.bmp	gap.bmp
341.989	4.0	1	1	0.707	frost.bmp	cost.bmp
345.989	4.8	5	1	1.336	blackcross.bmp	blackcross.bmp
350.789	4.4	5	1	1.415	blackcross.bmp	blackcross.bmp
355.18899999999996	4.8	1	1	0.593	harm.bmp	farm.bmp
359.988	4.8	2	1	0.905	scratch.bmp	watch.bmp
364.78799999999995	5.2	5	0	n/a	blackcross.bmp	blackcross.bmp
