onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	1	1.344	i.bmp	r.bmp
4.798000000000002	4.8	3	1	0.727	nuss.bmp	zus.bmp
9.597999999999999	4.4	3	1	1.594	slearn.bmp	zurn.bmp
13.997999999999998	4.0	3	0	1.011	plirk.bmp	swerk.bmp
17.997	4.0	3	1	1.096	pault.bmp	zalt.bmp
21.997000000000007	4.4	6	1	0.461	a.bmp	b.bmp
26.397	4.0	6	1	0.519	e.bmp	f.bmp
30.397	4.0	4	1	1.35	kearth.bmp	geath.bmp
34.397	4.8	4	1	1.857	preath.bmp	shworth.bmp
39.196999999999996	4.0	1	1	0.812	speal.bmp	cheal.bmp
43.196999999999996	4.8	5	1	1.627	blackcross.bmp	blackcross.bmp
47.99700000000001	4.4	6	0	0.683	w.bmp	e.bmp
52.397	4.4	2	0	0.853	crove.bmp	swove.bmp
56.796	4.4	3	1	0.929	dite.bmp	vight.bmp
61.196000000000005	4.0	2	0	1.022	creath.bmp	steath.bmp
65.196	4.0	3	1	1.34	kreens.bmp	speans.bmp
69.196	4.0	5	1	1.701	blackcross.bmp	blackcross.bmp
73.196	4.0	5	1	2.018	blackcross.bmp	blackcross.bmp
77.196	4.4	5	1	1.477	blackcross.bmp	blackcross.bmp
81.596	4.4	4	1	0.981	pread.bmp	slear.bmp
85.99600000000001	4.4	3	0	1.512	mide.bmp	nied.bmp
90.39600000000002	4.8	6	1	0.575	z.bmp	g.bmp
95.19500000000002	4.8	3	1	0.906	mense.bmp	shence.bmp
99.995	4.4	2	0	0.814	snull.bmp	chull.bmp
104.39500000000001	4.0	1	1	0.602	zite.bmp	pite.bmp
108.39500000000001	4.8	1	1	0.725	plapse.bmp	dapse.bmp
113.19500000000002	4.0	1	1	0.717	slutch.bmp	putch.bmp
117.19500000000002	4.0	5	1	1.341	blackcross.bmp	blackcross.bmp
121.19500000000002	4.0	5	1	1.596	blackcross.bmp	blackcross.bmp
125.19500000000002	4.0	5	1	1.496	blackcross.bmp	blackcross.bmp
129.19500000000002	4.8	2	0	1.945	nouth.bmp	scouth.bmp
133.994	4.4	6	1	0.582	y.bmp	o.bmp
138.394	4.8	3	1	0.968	splirt.bmp	furt.bmp
143.19400000000002	4.0	6	0	0.595	v.bmp	w.bmp
147.19400000000002	4.8	5	1	1.271	blackcross.bmp	blackcross.bmp
151.994	4.8	3	1	0.706	durf.bmp	merf.bmp
156.794	4.4	1	1	0.545	punge.bmp	crunge.bmp
161.19400000000002	4.8	5	1	1.589	blackcross.bmp	blackcross.bmp
165.994	4.8	5	1	1.225	blackcross.bmp	blackcross.bmp
170.794	4.8	5	1	1.279	blackcross.bmp	blackcross.bmp
175.59300000000002	4.0	5	1	1.245	blackcross.bmp	blackcross.bmp
179.59300000000002	4.8	5	1	1.165	blackcross.bmp	blackcross.bmp
184.393	4.0	2	0	0.835	twear.bmp	zear.bmp
188.393	4.4	1	1	0.54	pritz.bmp	vitz.bmp
192.793	4.0	2	0	0.655	spomb.bmp	clomb.bmp
196.793	4.8	1	1	1.055	snerge.bmp	gerge.bmp
201.59300000000002	4.8	5	1	1.36	blackcross.bmp	blackcross.bmp
206.393	4.4	6	1	0.558	v.bmp	m.bmp
210.793	4.8	4	1	2.043	shwarp.bmp	larm.bmp
215.59199999999998	4.0	2	0	2.137	larp.bmp	swarp.bmp
219.59199999999998	4.8	6	1	0.735	k.bmp	l.bmp
224.392	4.0	4	1	0.808	sull.bmp	trow.bmp
228.392	4.4	3	1	1.507	rith.bmp	nyth.bmp
232.79200000000003	4.4	4	1	1.412	palve.bmp	smove.bmp
237.192	4.0	2	0	0.758	shwarm.bmp	varm.bmp
241.192	4.0	4	1	0.861	zarp.bmp	twarm.bmp
245.192	4.8	5	1	1.324	blackcross.bmp	blackcross.bmp
249.99099999999999	4.8	4	1	1.558	glown.bmp	stomb.bmp
254.791	4.0	5	1	1.445	blackcross.bmp	blackcross.bmp
258.791	4.4	2	0	1.812	nearth.bmp	fearth.bmp
263.19100000000003	4.4	1	1	1.8	flirk.bmp	slirk.bmp
267.591	4.8	3	0	0.953	poat.bmp	wote.bmp
272.391	4.4	4	1	1.272	smow.bmp	vomb.bmp
276.791	4.4	5	1	2.391	blackcross.bmp	blackcross.bmp
281.19100000000003	4.0	3	1	0.956	twapse.bmp	praps.bmp
285.19100000000003	4.4	5	1	1.241	blackcross.bmp	blackcross.bmp
289.59000000000003	4.8	2	0	0.755	vose.bmp	plose.bmp
294.39	4.0	6	1	0.64	y.bmp	z.bmp
298.39	4.4	2	0	0.589	sworth.bmp	horth.bmp
302.79	4.4	5	1	1.588	blackcross.bmp	blackcross.bmp
307.19	4.8	4	0	n/a	plear.bmp	zour.bmp
311.99	4.4	2	0	0.935	tood.bmp	plood.bmp
316.39	4.4	1	1	0.804	sprune.bmp	yune.bmp
320.79	4.0	6	1	0.559	h.bmp	p.bmp
324.79	4.8	1	1	1.35	sterb.bmp	cherb.bmp
329.589	4.0	3	1	0.745	britz.bmp	swits.bmp
333.589	4.4	5	1	1.447	blackcross.bmp	blackcross.bmp
337.98900000000003	4.0	2	0	n/a	shrase.bmp	flase.bmp
341.98900000000003	4.0	1	1	1.21	brith.bmp	spith.bmp
345.98900000000003	4.8	5	1	1.716	blackcross.bmp	blackcross.bmp
350.789	4.4	5	1	1.797	blackcross.bmp	blackcross.bmp
355.189	4.8	1	1	0.709	yoat.bmp	zoat.bmp
359.98900000000003	4.8	2	0	0.675	grost.bmp	nost.bmp
364.789	5.2	5	1	3.466	blackcross.bmp	blackcross.bmp
