onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	1	0.885	flirk.wav	slirk.wav
4.006	4.4	2	1	0.736	creath.wav	steath.wav
8.411999999999999	4.4	3	1	1.017	glutch.wav	nuch.wav
12.819000000000003	4.0	3	1	0.779	poat.wav	wote.wav
16.838	4.8	5	1	1.058	lackcross.wav	lackcross.wav
21.645000000000003	4.8	5	1	1.21	lackcross.wav	lackcross.wav
26.451999999999998	4.8	5	1	1.074	lackcross.wav	lackcross.wav
31.259	4.8	5	1	1.042	lackcross.wav	lackcross.wav
36.066	4.4	5	1	1.071	lackcross.wav	lackcross.wav
40.47200000000001	4.8	6	1	0.639	t.wav	u.wav
45.278999999999996	4.4	6	1	0.707	c.wav	d.wav
49.699	4.8	3	1	1.044	splirt.wav	furt.wav
54.506	4.8	5	1	1.348	lackcross.wav	lackcross.wav
59.313	4.0	2	1	0.756	crove.wav	swove.wav
63.33200000000001	4.4	6	1	0.556	v.wav	w.wav
67.752	4.8	6	1	0.58	k.wav	t.wav
72.559	4.4	3	1	0.912	brunge.wav	skonge.wav
76.965	4.4	3	1	1.63	twapse.wav	praps.wav
81.385	4.0	4	1	0.852	drose.wav	crange.wav
85.404	4.0	3	1	0.942	mense.wav	shence.wav
89.423	4.8	5	1	1.409	lackcross.wav	lackcross.wav
94.22999999999999	4.0	4	1	0.863	blease.wav	seaf.wav
98.249	4.4	1	1	0.951	twide.wav	stide.wav
102.66900000000001	4.4	5	1	1.355	lackcross.wav	lackcross.wav
107.089	4.0	1	1	1.114	pritz.wav	vitz.wav
111.108	4.8	5	1	1.339	lackcross.wav	lackcross.wav
115.91499999999999	4.0	2	1	0.835	spomb.wav	clomb.wav
119.934	4.0	5	1	1.334	lackcross.wav	lackcross.wav
123.953	4.0	6	1	0.469	a.wav	b.wav
127.97200000000001	4.4	4	1	0.902	smow.wav	vomb.wav
132.392	4.0	3	1	0.746	yeal.wav	sheel.wav
136.411	4.8	4	1	0.965	vead.wav	slood.wav
141.218	4.4	3	1	0.879	rith.wav	nyth.wav
145.638	4.8	1	1	1.18	crelm.wav	melm.wav
150.445	4.8	3	1	0.976	kreens.wav	speans.wav
155.252	4.4	4	1	0.621	palve.wav	smove.wav
159.65800000000002	4.4	1	0	1.214	sprune.wav	yune.wav
164.078	4.0	2	0	1.795	sworth.wav	horth.wav
168.097	4.0	2	1	0.993	slange.wav	prange.wav
172.116	4.4	1	1	0.836	vearn.wav	glearn.wav
176.536	4.8	2	1	1.661	zalve.wav	walve.wav
181.343	4.4	5	1	1.362	lackcross.wav	lackcross.wav
185.763	4.0	5	1	1.048	lackcross.wav	lackcross.wav
189.782	4.8	1	1	0.9	sterb.wav	cherb.wav
194.589	4.4	5	1	1.046	lackcross.wav	lackcross.wav
199.00900000000001	4.8	5	1	1.099	lackcross.wav	lackcross.wav
203.816	4.4	6	1	0.662	l.wav	d.wav
208.222	4.4	1	1	0.878	yoat.wav	zoat.wav
212.642	4.0	1	1	0.805	zite.wav	pite.wav
216.661	4.0	3	1	0.525	dite.wav	vight.wav
220.68	4.4	5	1	1.519	lackcross.wav	lackcross.wav
225.10000000000002	4.4	2	1	1.624	clease.wav	prease.wav
229.50600000000003	4.8	6	1	0.619	m.wav	n.wav
234.313	4.8	2	1	0.775	vose.wav	plose.wav
239.12	4.4	5	1	1.132	lackcross.wav	lackcross.wav
243.54000000000002	4.0	2	1	0.834	zow.wav	shrow.wav
247.55900000000003	4.8	6	1	0.774	y.wav	o.wav
252.36599999999999	4.4	2	1	0.875	slour.wav	vour.wav
256.786	4.0	4	1	1.127	splour.wav	morth.wav
260.805	4.8	2	1	1.125	tood.wav	plood.wav
265.612	4.0	2	1	1.101	twarf.wav	starf.wav
269.63100000000003	4.0	6	1	0.956	r.wav	s.wav
273.65	4.0	4	0	2.326	glough.wav	vown.wav
277.669	4.8	3	1	1.886	shrune.wav	hoon.wav
282.476	4.4	5	1	1.236	lackcross.wav	lackcross.wav
286.896	4.4	5	1	1.007	lackcross.wav	lackcross.wav
291.316	4.8	5	1	1.17	lackcross.wav	lackcross.wav
296.123	4.8	6	1	0.715	a.wav	s.wav
300.93	4.8	1	1	0.995	twirt.wav	stirt.wav
305.737	4.0	1	0	1.171	plipt.wav	bipt.wav
309.75600000000003	4.8	1	1	0.638	brith.wav	spith.wav
314.563	4.0	1	1	0.655	zurf.wav	hurf.wav
318.582	4.8	3	1	0.652	britz.wav	swits.wav
323.389	4.8	2	1	0.678	nouth.wav	scouth.wav
328.196	4.0	6	1	0.562	w.wav	e.wav
332.215	4.8	3	1	0.628	plirk.wav	swerk.wav
337.022	4.8	1	1	0.918	snerge.wav	gerge.wav
341.829	4.4	2	1	0.878	meaf.wav	teaf.wav
346.249	4.8	4	1	0.665	learth.wav	plost.wav
351.056	4.4	4	1	0.787	pread.wav	slear.wav
355.462	4.4	5	1	1.141	lackcross.wav	lackcross.wav
359.882	4.0	4	1	0.815	quarf.wav	ralve.wav
363.901	4.0	4	1	0.98	shwarp.wav	larm.wav
367.92	4.0	6	1	0.509	o.wav	p.wav
