onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	0	0.978	slour.bmp	vour.bmp
4.008000000000003	4.0	5	1	0.947	lackcross.bmp	lackcross.bmp
8.015999999999998	4.0	6	1	1.029	a.bmp	s.bmp
12.04	4.0	3	1	1.303	reash.bmp	sliche.bmp
16.045	4.4	5	1	1.039	lackcross.bmp	lackcross.bmp
20.454	4.4	6	1	1.014	i.bmp	j.bmp
24.889000000000003	4.4	1	1	1.193	treens.bmp	smeens.bmp
29.314	4.4	1	1	1.147	vuss.bmp	duss.bmp
33.72	4.8	6	1	1.038	f.bmp	n.bmp
38.556	4.8	1	1	1.245	zurf.bmp	hurf.bmp
43.366	4.8	5	1	1.049	lackcross.bmp	lackcross.bmp
48.18900000000001	4.8	1	0	1.253	crelm.bmp	melm.bmp
53.012	4.0	2	0	1.691	clease.bmp	prease.bmp
57.04600000000001	4.0	1	1	1.331	twirt.bmp	stirt.bmp
61.06699999999999	4.4	3	1	1.263	slurl.bmp	dirl.bmp
65.503	4.4	4	1	1.6	blease.bmp	seaf.bmp
69.911	4.4	5	1	1.095	lackcross.bmp	lackcross.bmp
74.32	4.8	5	1	0.84	lackcross.bmp	lackcross.bmp
79.146	4.8	4	1	1.024	quarf.bmp	ralve.bmp
83.952	4.8	6	1	1.019	m.bmp	n.bmp
88.775	4.8	1	1	1.0	clurl.bmp	turl.bmp
93.585	4.8	6	1	0.974	r.bmp	s.bmp
98.394	4.0	5	1	1.091	lackcross.bmp	lackcross.bmp
102.42899999999999	4.0	3	0	1.158	brunge.bmp	skonge.bmp
106.45	4.0	4	0	1.158	strough.bmp	wouth.bmp
110.45800000000001	4.4	6	1	1.138	l.bmp	d.bmp
114.867	4.4	5	1	0.942	lackcross.bmp	lackcross.bmp
119.27499999999999	4.4	5	1	1.062	lackcross.bmp	lackcross.bmp
123.68400000000001	4.4	5	1	1.014	lackcross.bmp	lackcross.bmp
128.09300000000002	4.8	5	1	1.005	lackcross.bmp	lackcross.bmp
132.942	4.8	1	1	1.228	crense.bmp	nense.bmp
137.752	4.8	5	1	1.021	lackcross.bmp	lackcross.bmp
142.57600000000002	4.0	2	0	1.474	twough.bmp	drough.bmp
146.60899999999998	4.0	2	0	1.364	twarf.bmp	starf.bmp
150.61700000000002	4.0	5	1	1.132	lackcross.bmp	lackcross.bmp
154.652	4.0	2	0	1.205	meaf.bmp	teaf.bmp
158.66000000000003	4.0	6	1	1.052	t.bmp	u.bmp
162.668	4.4	5	1	1.013	lackcross.bmp	lackcross.bmp
167.07600000000002	4.4	5	1	0.875	lackcross.bmp	lackcross.bmp
171.485	4.4	5	1	1.461	lackcross.bmp	lackcross.bmp
175.894	4.4	5	1	2.073	lackcross.bmp	lackcross.bmp
180.30200000000002	4.4	5	1	0.88	lackcross.bmp	lackcross.bmp
184.738	4.8	4	1	1.026	vood.bmp	shase.bmp
189.56099999999998	4.8	3	1	1.134	glutch.bmp	nuch.bmp
194.397	4.8	4	1	0.986	plange.bmp	jase.bmp
199.20600000000002	4.8	5	1	0.898	lackcross.bmp	lackcross.bmp
204.01600000000002	4.0	6	1	1.029	c.bmp	u.bmp
208.05	4.4	2	0	1.629	slange.bmp	prange.bmp
212.486	4.0	1	1	1.24	vearn.bmp	glearn.bmp
216.507	4.0	2	0	1.15	zalve.bmp	walve.bmp
220.515	4.0	6	1	1.042	j.bmp	b.bmp
224.538	4.0	4	1	0.947	sharf.bmp	twove.bmp
228.57099999999997	4.0	3	1	1.347	chelm.bmp	swealm.bmp
232.579	4.0	5	1	0.824	lackcross.bmp	lackcross.bmp
236.587	4.0	5	1	1.494	lackcross.bmp	lackcross.bmp
240.59499999999997	4.4	2	0	1.169	plown.bmp	rown.bmp
245.003	4.4	5	1	1.195	lackcross.bmp	lackcross.bmp
249.41199999999998	4.4	5	1	0.998	lackcross.bmp	lackcross.bmp
253.84699999999998	4.4	2	1	1.462	glead.bmp	jead.bmp
258.27	4.4	3	1	1.236	shrune.bmp	hoon.bmp
262.691	4.4	3	1	1.09	pript.bmp	shrypt.bmp
267.09999999999997	4.4	6	1	1.057	g.bmp	h.bmp
271.53499999999997	4.4	4	1	1.039	splour.bmp	morth.bmp
275.94399999999996	4.4	5	1	0.974	lackcross.bmp	lackcross.bmp
280.406	4.4	4	1	0.955	learth.bmp	plost.bmp
284.842	4.8	4	1	1.425	neaf.bmp	shrease.bmp
289.666	4.8	4	1	1.096	scose.bmp	brost.bmp
294.501	4.8	1	1	1.074	plipt.bmp	bipt.bmp
299.31	4.8	6	1	1.087	o.bmp	p.bmp
304.12	4.8	5	1	1.828	lackcross.bmp	lackcross.bmp
308.95599999999996	4.8	4	1	1.221	spouth.bmp	zull.bmp
313.765	4.0	4	1	1.603	drose.bmp	crange.bmp
317.8	4.0	1	1	1.76	swault.bmp	lault.bmp
321.835	4.0	3	1	1.545	derb.bmp	shurb.bmp
325.86899999999997	4.0	3	1	1.209	nerge.bmp	yurge.bmp
329.878	4.4	3	1	1.274	yeal.bmp	sheel.bmp
334.3	4.4	4	1	1.737	glough.bmp	vown.bmp
338.721	4.4	1	1	1.095	twide.bmp	stide.bmp
343.13	4.4	6	1	1.011	c.bmp	d.bmp
347.565	4.8	1	1	1.031	preash.bmp	sleash.bmp
352.375	4.8	6	1	1.226	k.bmp	t.bmp
357.211	4.8	2	1	1.283	zow.bmp	shrow.bmp
362.036	4.8	4	1	1.071	vead.bmp	slood.bmp
366.84299999999996	4.8	5	1	1.139	lackcross.bmp	lackcross.bmp
