onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	1	1.727	post.bmp	cost.bmp
4.007999999999996	4.0	5	1	1.773	blackcross.bmp	blackcross.bmp
8.016000000000005	4.4	6	1	1.469	o.bmp	p.bmp
12.424000000000007	4.0	3	1	1.773	rum.bmp	numb.bmp
16.432000000000002	4.8	5	1	1.858	blackcross.bmp	blackcross.bmp
21.242000000000004	4.0	6	1	1.786	c.bmp	u.bmp
25.25	4.0	1	1	1.666	fought.bmp	sought.bmp
29.25800000000001	4.0	1	1	1.82	scheme.bmp	theme.bmp
33.265000000000015	4.0	6	1	1.673	m.bmp	n.bmp
37.272999999999996	4.4	1	1	1.475	stool.bmp	fool.bmp
41.68199999999999	4.4	5	1	1.891	blackcross.bmp	blackcross.bmp
46.09100000000001	4.4	1	1	1.752	soak.bmp	oak.bmp
50.498999999999995	4.4	2	1	1.486	threat.bmp	wheat.bmp
54.908000000000015	4.0	1	1	1.672	thread.bmp	spread.bmp
58.916	4.4	3	1	1.812	pile.bmp	trial.bmp
63.32400000000001	4.8	4	1	1.707	swap.bmp	watch.bmp
68.13400000000001	4.8	5	1	1.752	blackcross.bmp	blackcross.bmp
72.94300000000001	4.4	5	1	1.765	blackcross.bmp	blackcross.bmp
77.352	4.4	4	1	1.496	tough.bmp	dull.bmp
81.761	4.8	6	1	1.666	w.bmp	e.bmp
86.57	4.8	1	1	1.818	sweep.bmp	creep.bmp
91.38	4.8	6	1	1.736	k.bmp	t.bmp
96.189	4.4	5	1	1.799	blackcross.bmp	blackcross.bmp
100.59800000000001	4.4	3	1	2.147	stroke.bmp	soak.bmp
105.006	4.4	4	1	1.804	trial.bmp	fall.bmp
109.41499999999999	4.8	6	1	1.579	k.bmp	l.bmp
114.22399999999999	4.0	5	1	1.855	blackcross.bmp	blackcross.bmp
118.232	4.4	5	1	1.832	blackcross.bmp	blackcross.bmp
122.64099999999999	4.4	5	1	1.685	blackcross.bmp	blackcross.bmp
127.05000000000001	4.4	5	1	1.824	blackcross.bmp	blackcross.bmp
131.458	4.0	1	1	1.666	beef.bmp	reef.bmp
135.466	4.0	5	1	1.958	blackcross.bmp	blackcross.bmp
139.474	4.8	2	1	1.889	wart.bmp	smart.bmp
144.28300000000002	4.8	2	1	2.562	dose.bmp	pose.bmp
149.093	4.4	5	1	1.742	blackcross.bmp	blackcross.bmp
153.50199999999998	4.0	2	1	2.028	touch.bmp	couch.bmp
157.509	4.0	6	1	1.475	v.bmp	m.bmp
161.51700000000002	4.8	5	1	1.916	blackcross.bmp	blackcross.bmp
166.32700000000003	4.8	5	1	1.684	blackcross.bmp	blackcross.bmp
171.136	4.4	5	1	1.837	blackcross.bmp	blackcross.bmp
175.545	4.0	5	1	1.834	blackcross.bmp	blackcross.bmp
179.55300000000003	4.8	5	1	1.953	blackcross.bmp	blackcross.bmp
184.362	4.4	4	1	1.613	port.bmp	warm.bmp
188.771	4.8	3	1	1.758	june.bmp	noon.bmp
193.58	4.4	4	1	1.638	wreath.bmp	leap.bmp
197.989	4.0	5	1	1.8	blackcross.bmp	blackcross.bmp
201.99699999999999	4.4	6	1	1.653	c.bmp	d.bmp
206.405	4.4	2	1	2.127	glove.bmp	stove.bmp
210.814	4.8	1	1	1.765	numb.bmp	crumb.bmp
215.624	4.8	2	1	2.573	stood.bmp	flood.bmp
220.43300000000002	4.4	6	1	1.514	i.bmp	j.bmp
224.842	4.8	4	0	1.608	smart.bmp	drought.bmp
229.65099999999998	4.4	3	1	1.737	stir.bmp	blur.bmp
234.05999999999997	4.4	5	1	1.663	blackcross.bmp	blackcross.bmp
238.468	4.8	5	1	1.798	blackcross.bmp	blackcross.bmp
243.278	4.8	2	1	2.516	pool.bmp	wool.bmp
248.08700000000002	4.0	5	0	n/a	blackcross.bmp	blackcross.bmp
252.095	4.4	5	1	1.553	blackcross.bmp	blackcross.bmp
256.504	4.4	2	1	2.038	fought.bmp	drought.bmp
260.913	4.0	3	1	1.661	flight.bmp	spite.bmp
264.91999999999996	4.4	3	1	1.575	scheme.bmp	cream.bmp
269.32899999999995	4.0	6	1	1.712	z.bmp	g.bmp
273.337	4.8	4	1	1.841	ghost.bmp	pose.bmp
278.14599999999996	4.4	5	1	1.588	blackcross.bmp	blackcross.bmp
282.55499999999995	4.0	4	1	1.759	grace.bmp	fence.bmp
286.563	4.0	4	1	1.712	dried.bmp	stood.bmp
290.571	4.0	4	1	1.735	ford.bmp	rod.bmp
294.57899999999995	4.4	1	1	1.534	strap.bmp	gap.bmp
298.98699999999997	4.8	6	1	1.502	e.bmp	f.bmp
303.797	4.0	5	1	1.569	blackcross.bmp	blackcross.bmp
307.80499999999995	4.0	4	1	1.704	gross.bmp	post.bmp
311.812	4.0	4	1	1.68	fault.bmp	note.bmp
315.82000000000005	4.8	1	1	1.628	bull.bmp	full.bmp
320.63	4.8	3	1	1.547	chase.bmp	grace.bmp
325.43899999999996	4.0	3	1	1.632	float.bmp	note.bmp
329.447	4.8	3	1	1.482	bride.bmp	dried.bmp
334.25699999999995	4.8	4	1	1.784	thief.bmp	plead.bmp
339.06600000000003	4.4	1	1	1.584	bluff.bmp	puff.bmp
343.475	4.8	6	1	1.397	v.bmp	w.bmp
348.284	4.8	1	1	1.831	shove.bmp	glove.bmp
353.09400000000005	4.4	6	1	1.457	y.bmp	o.bmp
357.50199999999995	4.8	2	1	1.713	stamp.bmp	swamp.bmp
362.312	4.4	4	1	1.467	stamp.bmp	tomb.bmp
366.72	4.0	5	1	1.753	blackcross.bmp	blackcross.bmp
