onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	1.116	blackcross.wav	blackcross.wav
4.809999999999995	4.4	2	1	0.837	twough.wav	drough.wav
9.218999999999994	5.2	2	0	n/a	shwarm.wav	varm.wav
14.428999999999995	4.4	4	1	1.035	plange.wav	jase.wav
18.836999999999996	4.4	5	1	1.042	blackcross.wav	blackcross.wav
23.245999999999995	4.0	5	1	1.05	blackcross.wav	blackcross.wav
27.253999999999998	4.8	5	1	1.25	blackcross.wav	blackcross.wav
32.063	4.4	5	1	1.309	blackcross.wav	blackcross.wav
36.471999999999994	4.0	5	1	1.087	blackcross.wav	blackcross.wav
40.47999999999999	4.8	4	1	1.957	neaf.wav	shrease.wav
45.289	4.0	6	1	0.948	i.wav	r.wav
49.297	4.8	4	1	0.932	spouth.wav	zull.wav
54.107	4.0	4	1	1.07	zarp.wav	twarm.wav
58.114999999999995	4.4	5	1	1.306	blackcross.wav	blackcross.wav
62.522999999999996	4.0	2	1	0.9	snull.wav	chull.wav
66.53099999999999	4.0	5	1	1.482	blackcross.wav	blackcross.wav
70.539	4.0	6	1	0.764	i.wav	j.wav
74.547	4.0	1	0	1.483	plapse.wav	dapse.wav
78.55499999999999	4.8	2	1	1.16	grost.wav	nost.wav
83.36399999999999	4.4	4	1	0.766	vood.wav	shase.wav
87.773	4.4	4	1	1.62	glown.wav	stomb.wav
92.182	4.8	2	1	0.756	glead.wav	jead.wav
96.991	4.4	6	1	1.122	f.wav	n.wav
101.39999999999999	4.0	4	1	0.939	strough.wav	wouth.wav
105.408	4.8	5	1	1.139	blackcross.wav	blackcross.wav
110.217	4.4	2	1	1.306	nearth.wav	fearth.wav
114.62599999999999	4.4	1	0	1.093	crense.wav	nense.wav
119.03499999999998	4.0	5	1	1.402	blackcross.wav	blackcross.wav
123.04199999999999	4.0	1	1	1.813	treens.wav	smeens.wav
127.05	4.0	5	1	1.37	blackcross.wav	blackcross.wav
131.058	4.8	4	1	0.767	sharf.wav	twove.wav
135.868	4.0	6	1	0.777	g.wav	h.wav
139.87599999999998	4.4	1	1	2.532	swault.wav	lault.wav
144.284	4.0	5	1	1.312	blackcross.wav	blackcross.wav
148.29199999999997	4.4	6	1	1.484	e.wav	f.wav
152.70100000000002	4.0	5	1	2.2	blackcross.wav	blackcross.wav
156.709	4.0	3	1	1.096	mide.wav	nied.wav
160.71699999999998	4.4	5	1	1.078	blackcross.wav	blackcross.wav
165.125	4.0	1	1	2.77	slutch.wav	putch.wav
169.13299999999998	4.4	1	1	2.714	speal.wav	cheal.wav
173.54199999999997	4.0	3	1	0.817	pript.wav	shrypt.wav
177.55	4.0	5	1	1.117	blackcross.wav	blackcross.wav
181.558	4.4	5	1	1.143	blackcross.wav	blackcross.wav
185.966	4.0	5	1	1.112	blackcross.wav	blackcross.wav
189.974	4.0	5	1	1.103	blackcross.wav	blackcross.wav
193.98199999999997	4.4	5	1	1.301	blackcross.wav	blackcross.wav
198.39100000000002	4.4	3	1	0.628	durf.wav	merf.wav
202.79899999999998	4.8	6	1	0.768	c.wav	u.wav
207.60899999999998	4.8	5	1	1.407	blackcross.wav	blackcross.wav
212.418	4.4	4	1	1.15	scose.wav	brost.wav
216.827	4.8	3	0	n/a	reash.wav	sliche.wav
221.63599999999997	4.8	3	1	1.837	derb.wav	shurb.wav
226.44599999999997	4.8	2	1	1.167	shrase.wav	flase.wav
231.255	4.0	6	1	1.617	h.wav	p.wav
235.26299999999998	4.4	6	1	1.488	z.wav	g.wav
239.67199999999997	4.4	3	1	1.291	chelm.wav	swealm.wav
244.08099999999996	4.0	5	1	0.65	blackcross.wav	blackcross.wav
248.08799999999997	4.0	3	1	1.736	slearn.wav	zurn.wav
252.096	4.4	3	1	1.828	slurl.wav	dirl.wav
256.505	4.0	5	1	1.055	blackcross.wav	blackcross.wav
260.513	4.8	6	1	0.925	k.wav	l.wav
265.322	4.4	2	1	1.225	larp.wav	swarp.wav
269.731	4.4	1	0	1.486	vuss.wav	duss.wav
274.14	4.4	6	1	1.405	j.wav	b.wav
278.548	4.8	3	1	0.994	pault.wav	zalt.wav
283.358	4.8	5	1	1.136	blackcross.wav	blackcross.wav
288.167	4.0	5	1	1.085	blackcross.wav	blackcross.wav
292.17499999999995	4.4	2	1	1.424	plown.wav	rown.wav
296.584	4.8	6	1	0.871	v.wav	m.wav
301.393	4.4	4	1	1.312	kearth.wav	geath.wav
305.80199999999996	4.4	6	0	1.057	y.wav	z.wav
310.21099999999996	4.8	5	1	1.128	blackcross.wav	blackcross.wav
315.02	4.0	3	0	1.385	nuss.wav	zus.wav
319.02799999999996	4.4	3	1	0.998	nerge.wav	yurge.wav
323.43699999999995	5.2	4	0	n/a	sull.wav	trow.wav
328.647	4.8	1	1	1.252	preash.wav	sleash.wav
333.45599999999996	4.8	1	1	1.886	clurl.wav	turl.wav
338.26599999999996	4.4	2	1	1.161	twear.wav	zear.wav
342.67499999999995	4.8	4	1	1.288	preath.wav	shworth.wav
347.484	4.8	4	1	0.962	plear.wav	zour.wav
352.293	4.0	5	1	0.967	blackcross.wav	blackcross.wav
356.301	4.4	5	1	1.109	blackcross.wav	blackcross.wav
360.71	4.8	5	1	1.056	blackcross.wav	blackcross.wav
365.519	5.2	1	0	n/a	punge.wav	crunge.wav
