onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	1	0.715	i.bmp	r.bmp
4.847000000000001	4.8	3	1	1.081	nuss.bmp	zus.bmp
9.693999999999999	4.4	3	1	0.771	slearn.bmp	zurn.bmp
14.114	4.0	3	1	0.811	plirk.bmp	swerk.bmp
18.133	4.0	3	1	0.565	pault.bmp	zalt.bmp
22.151999999999997	4.4	6	1	0.471	a.bmp	b.bmp
26.599	4.0	6	1	0.685	e.bmp	f.bmp
30.630999999999997	4.0	4	1	0.849	kearth.bmp	geath.bmp
34.67699999999999	4.8	4	1	0.578	preath.bmp	shworth.bmp
39.510999999999996	4.0	1	1	0.629	speal.bmp	cheal.bmp
43.53	4.8	5	1	1.087	lackcross.bmp	lackcross.bmp
48.36399999999999	4.4	6	1	0.561	w.bmp	e.bmp
52.797	4.4	2	0	0.6	crove.bmp	swove.bmp
57.22999999999999	4.4	3	1	0.566	dite.bmp	vight.bmp
61.663	4.0	2	0	0.55	creath.bmp	steath.bmp
65.682	4.0	3	1	0.58	kreens.bmp	speans.bmp
69.701	4.0	5	1	1.056	lackcross.bmp	lackcross.bmp
73.72099999999999	4.0	5	1	1.061	lackcross.bmp	lackcross.bmp
77.74	4.4	5	1	1.078	lackcross.bmp	lackcross.bmp
82.173	4.4	4	1	0.7	pread.bmp	slear.bmp
86.606	4.4	3	1	0.979	mide.bmp	nied.bmp
91.039	4.8	6	1	0.451	z.bmp	g.bmp
95.886	4.8	3	1	0.716	mense.bmp	shence.bmp
100.72	4.4	2	0	0.589	snull.bmp	chull.bmp
105.139	4.0	1	1	0.714	zite.bmp	pite.bmp
109.159	4.8	1	1	0.531	plapse.bmp	dapse.bmp
113.979	4.0	1	1	0.468	slutch.bmp	putch.bmp
117.998	4.0	5	1	1.122	lackcross.bmp	lackcross.bmp
122.01700000000001	4.0	5	1	1.082	lackcross.bmp	lackcross.bmp
126.03599999999999	4.0	5	1	1.093	lackcross.bmp	lackcross.bmp
130.056	4.8	2	0	0.964	nouth.bmp	scouth.bmp
134.889	4.4	6	1	0.524	y.bmp	o.bmp
139.322	4.8	3	1	0.89	splirt.bmp	furt.bmp
144.143	4.0	6	1	0.427	v.bmp	w.bmp
148.162	4.8	5	1	1.095	lackcross.bmp	lackcross.bmp
152.996	4.8	3	1	0.959	durf.bmp	merf.bmp
157.829	4.4	1	1	0.507	punge.bmp	crunge.bmp
162.24900000000002	4.8	5	1	1.136	lackcross.bmp	lackcross.bmp
167.056	4.8	5	1	1.123	lackcross.bmp	lackcross.bmp
171.863	4.8	5	1	1.108	lackcross.bmp	lackcross.bmp
176.67000000000002	4.0	5	1	1.141	lackcross.bmp	lackcross.bmp
180.68900000000002	4.8	5	1	1.116	lackcross.bmp	lackcross.bmp
185.51000000000002	4.0	2	0	0.477	twear.bmp	zear.bmp
189.542	4.4	1	1	0.53	pritz.bmp	vitz.bmp
193.97500000000002	4.0	2	0	0.681	spomb.bmp	clomb.bmp
197.994	4.8	1	1	0.484	snerge.bmp	gerge.bmp
202.80100000000002	4.8	5	1	1.067	lackcross.bmp	lackcross.bmp
207.608	4.4	6	1	0.466	v.bmp	m.bmp
212.041	4.8	4	1	0.687	shwarp.bmp	larm.bmp
216.875	4.0	2	0	0.448	larp.bmp	swarp.bmp
220.894	4.8	6	1	0.829	k.bmp	l.bmp
225.728	4.0	4	1	0.653	sull.bmp	trow.bmp
229.76000000000002	4.4	3	1	0.693	rith.bmp	nyth.bmp
234.20700000000002	4.4	4	1	0.621	palve.bmp	smove.bmp
238.64000000000001	4.0	2	0	0.681	shwarm.bmp	varm.bmp
242.672	4.0	4	1	0.873	zarp.bmp	twarm.bmp
246.691	4.8	5	1	1.172	lackcross.bmp	lackcross.bmp
251.53799999999998	4.8	4	1	0.677	glown.bmp	stomb.bmp
256.34499999999997	4.0	5	1	1.095	lackcross.bmp	lackcross.bmp
260.365	4.4	2	0	0.585	nearth.bmp	fearth.bmp
264.798	4.4	1	1	0.48	flirk.bmp	slirk.bmp
269.231	4.8	3	1	0.773	poat.bmp	wote.bmp
274.06399999999996	4.4	4	1	0.717	smow.bmp	vomb.bmp
278.471	4.4	5	1	1.081	lackcross.bmp	lackcross.bmp
282.904	4.0	3	1	0.774	twapse.bmp	praps.bmp
286.90999999999997	4.4	5	1	1.113	lackcross.bmp	lackcross.bmp
291.329	4.8	2	0	0.479	vose.bmp	plose.bmp
296.13599999999997	4.0	6	1	0.454	y.bmp	z.bmp
300.169	4.4	2	0	0.534	sworth.bmp	horth.bmp
304.589	4.4	5	1	1.168	lackcross.bmp	lackcross.bmp
309.022	4.8	4	1	0.673	plear.bmp	zour.bmp
313.85499999999996	4.4	2	0	0.399	tood.bmp	plood.bmp
318.30199999999996	4.4	1	1	0.642	sprune.bmp	yune.bmp
322.70799999999997	4.0	6	1	0.472	h.bmp	p.bmp
326.727	4.8	1	1	0.434	sterb.bmp	cherb.bmp
331.561	4.0	3	1	0.609	britz.bmp	swits.bmp
335.58	4.4	5	1	1.157	lackcross.bmp	lackcross.bmp
340.013	4.0	2	0	0.673	shrase.bmp	flase.bmp
344.046	4.0	1	1	0.454	brith.bmp	spith.bmp
348.065	4.8	5	1	1.183	lackcross.bmp	lackcross.bmp
352.87199999999996	4.4	5	1	1.104	lackcross.bmp	lackcross.bmp
357.305	4.8	1	1	0.458	yoat.bmp	zoat.bmp
362.139	4.8	2	0	0.984	grost.bmp	nost.bmp
366.94599999999997	5.2	5	0	n/a	lackcross.bmp	lackcross.bmp
