onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	1.394	lackcross.wav	lackcross.wav
4.807000000000002	4.4	2	1	1.487	post.wav	cost.wav
9.214000000000002	5.2	2	0	n/a	smooth.wav	tooth.wav
14.421000000000003	4.4	4	1	2.172	swap.wav	watch.wav
18.827	4.4	5	1	1.414	lackcross.wav	lackcross.wav
23.233999999999998	4.0	5	1	1.403	lackcross.wav	lackcross.wav
27.24	4.8	5	1	1.272	lackcross.wav	lackcross.wav
32.047	4.4	5	1	1.173	lackcross.wav	lackcross.wav
36.453	4.0	5	1	1.079	lackcross.wav	lackcross.wav
40.471999999999994	4.8	4	1	1.529	thief.wav	plead.wav
45.28	4.0	6	1	1.048	l.wav	d.wav
49.298	4.8	4	1	1.374	glow.wav	stove.wav
54.105999999999995	4.0	4	1	1.559	port.wav	warm.wav
58.123999999999995	4.4	5	1	1.452	lackcross.wav	lackcross.wav
62.544	4.0	2	1	1.111	fought.wav	drought.wav
66.563	4.0	5	1	1.343	lackcross.wav	lackcross.wav
70.582	4.0	6	1	1.215	v.wav	w.wav
74.602	4.0	1	1	2.348	glide.wav	bride.wav
78.621	4.8	2	1	1.157	scratch.wav	watch.wav
83.428	4.4	4	1	0.963	trial.wav	fall.wav
87.834	4.4	4	1	1.062	wreath.wav	leap.wav
92.267	4.8	2	1	1.091	both.wav	cloth.wav
97.088	4.4	6	1	1.26	r.wav	s.wav
101.494	4.0	4	1	1.517	grace.wav	fence.wav
105.513	4.8	5	1	1.43	lackcross.wav	lackcross.wav
110.321	4.4	2	0	2.468	pool.wav	wool.wav
114.74000000000001	4.4	1	1	1.858	shove.wav	glove.wav
119.14699999999999	4.0	5	1	1.403	lackcross.wav	lackcross.wav
123.16499999999999	4.0	1	1	1.145	scheme.wav	theme.wav
127.185	4.0	5	1	1.341	lackcross.wav	lackcross.wav
131.204	4.8	4	1	0.807	cream.wav	swarm.wav
136.011	4.0	6	1	1.632	k.wav	t.wav
140.03	4.4	1	1	1.403	harm.wav	farm.wav
144.43699999999998	4.0	5	1	1.289	lackcross.wav	lackcross.wav
148.45499999999998	4.4	6	1	1.111	i.wav	j.wav
152.875	4.0	5	1	1.549	lackcross.wav	lackcross.wav
156.894	4.0	3	1	0.99	june.wav	noon.wav
160.913	4.4	5	1	1.634	lackcross.wav	lackcross.wav
165.333	4.0	1	1	1.312	pile.wav	mile.wav
169.352	4.4	1	1	1.148	sweep.wav	creep.wav
173.772	4.0	3	0	1.414	stool.wav	rule.wav
177.791	4.0	5	1	1.143	lackcross.wav	lackcross.wav
181.81	4.4	5	1	1.378	lackcross.wav	lackcross.wav
186.23	4.0	5	1	1.435	lackcross.wav	lackcross.wav
190.249	4.0	5	1	1.283	lackcross.wav	lackcross.wav
194.268	4.4	5	1	1.072	lackcross.wav	lackcross.wav
198.688	4.4	3	1	0.807	pile.wav	trial.wav
203.108	4.8	6	1	1.754	z.wav	g.wav
207.915	4.8	5	1	1.251	lackcross.wav	lackcross.wav
212.722	4.4	4	1	0.98	gross.wav	post.wav
217.142	4.8	3	1	1.224	wheel.wav	deal.wav
221.962	4.8	3	1	0.833	flight.wav	spite.wav
226.782	4.8	2	1	0.993	tomb.wav	comb.wav
231.59	4.0	6	1	1.695	k.wav	l.wav
235.60799999999998	4.4	6	1	0.946	a.wav	b.wav
240.028	4.4	3	1	1.642	bluff.wav	tough.wav
244.448	4.0	5	1	1.544	lackcross.wav	lackcross.wav
248.467	4.0	3	1	0.931	chase.wav	grace.wav
252.48600000000002	4.4	3	1	1.023	roast.wav	ghost.wav
256.906	4.0	5	1	1.338	lackcross.wav	lackcross.wav
260.925	4.8	6	1	0.708	w.wav	e.wav
265.733	4.4	2	1	1.311	swarm.wav	harm.wav
270.15200000000004	4.4	1	1	0.778	goat.wav	float.wav
274.559	4.4	6	1	2.309	m.wav	n.wav
278.99100000000004	4.8	3	1	1.328	stir.wav	blur.wav
283.798	4.8	5	1	1.83	lackcross.wav	lackcross.wav
288.60600000000005	4.0	5	1	1.357	lackcross.wav	lackcross.wav
292.624	4.4	2	1	1.045	threat.wav	wheat.wav
297.04400000000004	4.8	6	1	1.281	j.wav	b.wav
301.85200000000003	4.4	4	1	1.313	youth.wav	hint.wav
306.271	4.4	6	1	1.072	a.wav	s.wav
310.67800000000005	4.8	5	1	1.143	lackcross.wav	lackcross.wav
315.485	4.0	3	1	1.315	quart.wav	port.wav
319.50300000000004	4.4	3	1	1.159	soup.wav	loop.wav
323.923	5.2	4	0	n/a	stamp.wav	tomb.wav
329.13100000000003	4.8	1	1	1.158	neat.wav	wheat.wav
333.93800000000005	4.8	1	1	1.492	strap.wav	gap.wav
338.745	4.4	2	1	1.903	dose.wav	pose.wav
343.16400000000004	4.8	4	1	1.258	flight.wav	threat.wav
347.971	4.8	4	1	1.428	rule.wav	blur.wav
352.77900000000005	4.0	5	1	1.522	lackcross.wav	lackcross.wav
356.797	4.4	5	1	1.245	lackcross.wav	lackcross.wav
361.21700000000004	4.8	5	1	1.51	lackcross.wav	lackcross.wav
366.03700000000003	5.2	1	0	n/a	bull.wav	full.wav
