onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	1.501	lackcross.wav	lackcross.wav
4.823	4.4	2	1	0.706	twough.wav	drough.wav
9.246999999999996	5.2	2	0	n/a	shwarm.wav	varm.wav
14.468	4.4	4	1	0.711	plange.wav	jase.wav
18.877	4.4	5	1	1.109	lackcross.wav	lackcross.wav
23.285999999999998	4.0	5	1	1.136	lackcross.wav	lackcross.wav
27.294	4.8	5	1	1.179	lackcross.wav	lackcross.wav
32.102999999999994	4.4	5	1	1.229	lackcross.wav	lackcross.wav
36.512	4.0	5	1	1.155	lackcross.wav	lackcross.wav
40.54600000000001	4.8	4	1	1.267	neaf.wav	shrease.wav
45.35600000000001	4.0	6	1	0.615	i.wav	r.wav
49.378	4.8	4	1	0.882	spouth.wav	zull.wav
54.202	4.0	4	1	0.896	zarp.wav	twarm.wav
58.208	4.4	5	1	1.329	lackcross.wav	lackcross.wav
62.63000000000001	4.0	2	1	2.392	snull.wav	chull.wav
66.638	4.0	5	1	1.39	lackcross.wav	lackcross.wav
70.646	4.0	6	1	0.919	i.wav	j.wav
74.68	4.0	1	1	1.077	plapse.wav	dapse.wav
78.702	4.8	2	1	1.106	grost.wav	nost.wav
83.526	4.4	4	1	0.942	vood.wav	shase.wav
87.947	4.4	4	1	0.937	glown.wav	stomb.wav
92.37100000000001	4.8	2	1	0.753	glead.wav	jead.wav
97.178	4.4	6	1	1.409	f.wav	n.wav
101.60000000000001	4.0	4	1	1.164	strough.wav	wouth.wav
105.60799999999999	4.8	5	1	1.504	lackcross.wav	lackcross.wav
110.431	4.4	2	1	1.077	nearth.wav	fearth.wav
114.853	4.4	1	1	1.155	crense.wav	nense.wav
119.26200000000001	4.0	5	1	1.188	lackcross.wav	lackcross.wav
123.296	4.0	1	1	0.994	treens.wav	smeens.wav
127.30400000000002	4.0	5	1	1.139	lackcross.wav	lackcross.wav
131.339	4.8	4	1	0.837	sharf.wav	twove.wav
136.148	4.0	6	1	1.184	g.wav	h.wav
140.196	4.4	1	1	1.023	swault.wav	lault.wav
144.605	4.0	5	1	1.267	lackcross.wav	lackcross.wav
148.613	4.4	6	1	0.635	e.wav	f.wav
153.021	4.0	5	1	1.163	lackcross.wav	lackcross.wav
157.04299999999998	4.0	3	1	1.154	mide.wav	nied.wav
161.051	4.4	5	1	1.316	lackcross.wav	lackcross.wav
165.47299999999998	4.0	1	1	0.876	slutch.wav	putch.wav
169.494	4.4	1	1	0.774	speal.wav	cheal.wav
173.929	4.0	3	1	2.037	pript.wav	shrypt.wav
177.93699999999998	4.0	5	1	1.786	lackcross.wav	lackcross.wav
181.945	4.4	5	1	1.106	lackcross.wav	lackcross.wav
186.35399999999998	4.0	5	1	1.049	lackcross.wav	lackcross.wav
190.362	4.0	5	1	1.051	lackcross.wav	lackcross.wav
194.36999999999998	4.4	5	1	1.158	lackcross.wav	lackcross.wav
198.792	4.4	3	1	0.677	durf.wav	merf.wav
203.2	4.8	6	1	1.213	c.wav	u.wav
208.01	4.8	5	1	1.115	lackcross.wav	lackcross.wav
212.834	4.4	4	1	0.861	scose.wav	brost.wav
217.255	4.8	3	1	0.721	reash.wav	sliche.wav
222.077	4.8	3	1	1.664	derb.wav	shurb.wav
226.887	4.8	2	1	0.994	shrase.wav	flase.wav
231.69599999999997	4.0	6	1	0.858	h.wav	p.wav
235.704	4.4	6	1	1.22	z.wav	g.wav
240.127	4.4	3	1	2.656	chelm.wav	swealm.wav
244.53499999999997	4.0	5	1	1.473	lackcross.wav	lackcross.wav
248.57	4.0	3	1	0.727	slearn.wav	zurn.wav
252.60399999999998	4.4	3	1	0.845	slurl.wav	dirl.wav
257.013	4.0	5	1	1.387	lackcross.wav	lackcross.wav
261.021	4.8	6	1	0.537	k.wav	l.wav
265.844	4.4	2	1	1.866	larp.wav	swarp.wav
270.279	4.4	1	0	1.197	vuss.wav	duss.wav
274.688	4.4	6	1	0.901	j.wav	b.wav
279.11	4.8	3	1	0.753	pault.wav	zalt.wav
283.919	4.8	5	1	1.527	lackcross.wav	lackcross.wav
288.729	4.0	5	1	1.145	lackcross.wav	lackcross.wav
292.75	4.4	2	1	1.691	plown.wav	rown.wav
297.159	4.8	6	1	1.356	v.wav	m.wav
301.98199999999997	4.4	4	1	1.054	kearth.wav	geath.wav
306.39	4.4	6	1	1.499	y.wav	z.wav
310.799	4.8	5	1	1.151	lackcross.wav	lackcross.wav
315.623	4.0	3	1	0.838	nuss.wav	zus.wav
319.643	4.4	3	1	0.836	nerge.wav	yurge.wav
324.078	5.2	4	0	n/a	sull.wav	trow.wav
329.30199999999996	4.8	1	0	1.294	preash.wav	sleash.wav
334.138	4.8	1	1	0.761	clurl.wav	turl.wav
338.974	4.4	2	1	0.924	twear.wav	zear.wav
343.397	4.8	4	1	0.864	preath.wav	shworth.wav
348.219	4.8	4	1	0.598	plear.wav	zour.wav
353.029	4.0	5	1	1.417	lackcross.wav	lackcross.wav
357.037	4.4	5	1	1.717	lackcross.wav	lackcross.wav
361.445	4.8	5	1	1.119	lackcross.wav	lackcross.wav
366.268	5.2	1	0	n/a	punge.wav	crunge.wav
