onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	0	0.759	slour.bmp	vour.bmp
4.008000000000003	4.0	5	1	1.522	blackcross.bmp	blackcross.bmp
8.015999999999998	4.0	6	1	0.822	a.bmp	s.bmp
12.024000000000001	4.0	3	1	1.085	reash.bmp	sliche.bmp
16.032000000000004	4.4	5	1	1.842	blackcross.bmp	blackcross.bmp
20.440999999999995	4.4	6	1	1.017	i.bmp	j.bmp
24.848999999999997	4.4	1	1	0.804	treens.bmp	smeens.bmp
29.258000000000003	4.4	1	1	0.863	vuss.bmp	duss.bmp
33.666999999999994	4.8	6	1	0.785	f.bmp	n.bmp
38.476000000000006	4.8	1	1	0.76	zurf.bmp	hurf.bmp
43.285999999999994	4.8	5	1	1.346	blackcross.bmp	blackcross.bmp
48.095000000000006	4.8	1	1	0.914	crelm.bmp	melm.bmp
52.904999999999994	4.0	2	0	1.662	clease.bmp	prease.bmp
56.913000000000004	4.0	1	1	0.858	twirt.bmp	stirt.bmp
60.921	4.4	3	1	1.156	slurl.bmp	dirl.bmp
65.33000000000001	4.4	4	1	0.994	blease.bmp	seaf.bmp
69.738	4.4	5	1	1.375	blackcross.bmp	blackcross.bmp
74.14699999999999	4.8	5	1	1.557	blackcross.bmp	blackcross.bmp
78.957	4.8	4	1	2.937	quarf.bmp	ralve.bmp
83.76600000000002	4.8	6	0	0.682	m.bmp	n.bmp
88.576	4.8	1	1	1.044	clurl.bmp	turl.bmp
93.38500000000002	4.8	6	1	0.671	r.bmp	s.bmp
98.19500000000002	4.0	5	1	1.277	blackcross.bmp	blackcross.bmp
102.203	4.0	3	1	1.293	brunge.bmp	skonge.bmp
106.21100000000001	4.0	4	1	1.006	strough.bmp	wouth.bmp
110.219	4.4	6	1	1.664	l.bmp	d.bmp
114.62700000000001	4.4	5	1	1.363	blackcross.bmp	blackcross.bmp
119.036	4.4	5	1	1.499	blackcross.bmp	blackcross.bmp
123.44500000000002	4.4	5	1	1.434	blackcross.bmp	blackcross.bmp
127.85400000000001	4.8	5	1	1.415	blackcross.bmp	blackcross.bmp
132.663	4.8	1	1	0.862	crense.bmp	nense.bmp
137.473	4.8	5	1	1.367	blackcross.bmp	blackcross.bmp
142.282	4.0	2	0	1.272	twough.bmp	drough.bmp
146.29000000000002	4.0	2	0	1.495	twarf.bmp	starf.bmp
150.298	4.0	5	1	2.0	blackcross.bmp	blackcross.bmp
154.306	4.0	2	0	1.007	meaf.bmp	teaf.bmp
158.31400000000002	4.0	6	1	0.877	t.bmp	u.bmp
162.322	4.4	5	1	1.772	blackcross.bmp	blackcross.bmp
166.731	4.4	5	1	1.77	blackcross.bmp	blackcross.bmp
171.139	4.4	5	1	1.516	blackcross.bmp	blackcross.bmp
175.548	4.4	5	1	1.161	blackcross.bmp	blackcross.bmp
179.957	4.4	5	1	1.824	blackcross.bmp	blackcross.bmp
184.366	4.8	4	1	0.984	vood.bmp	shase.bmp
189.175	4.8	3	0	1.929	glutch.bmp	nuch.bmp
193.985	4.8	4	1	1.055	plange.bmp	jase.bmp
198.794	4.8	5	1	1.126	blackcross.bmp	blackcross.bmp
203.604	4.0	6	1	0.744	c.bmp	u.bmp
207.612	4.4	2	0	0.883	slange.bmp	prange.bmp
212.021	4.0	1	1	0.754	vearn.bmp	glearn.bmp
216.028	4.0	2	0	1.27	zalve.bmp	walve.bmp
220.03600000000003	4.0	6	1	1.401	j.bmp	b.bmp
224.044	4.0	4	1	0.903	sharf.bmp	twove.bmp
228.052	4.0	3	1	0.933	chelm.bmp	swealm.bmp
232.06000000000003	4.0	5	1	1.231	blackcross.bmp	blackcross.bmp
