onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	1.187	lackcross.wav	lackcross.wav
4.809999999999999	4.4	2	1	0.891	twough.wav	drough.wav
9.219000000000001	5.2	2	0	n/a	shwarm.wav	varm.wav
14.429000000000002	4.4	4	1	0.841	plange.wav	jase.wav
18.836999999999996	4.4	5	1	1.024	lackcross.wav	lackcross.wav
23.246000000000002	4.0	5	1	0.854	lackcross.wav	lackcross.wav
27.253999999999998	4.8	5	1	0.908	lackcross.wav	lackcross.wav
32.063	4.4	5	1	0.968	lackcross.wav	lackcross.wav
36.472	4.0	5	1	0.869	lackcross.wav	lackcross.wav
40.480000000000004	4.8	4	1	0.966	neaf.wav	shrease.wav
45.290000000000006	4.0	6	1	0.885	i.wav	r.wav
49.298	4.8	4	0	0.963	spouth.wav	zull.wav
54.107	4.0	4	1	1.013	zarp.wav	twarm.wav
58.114999999999995	4.4	5	1	1.06	lackcross.wav	lackcross.wav
62.522999999999996	4.0	2	1	0.882	snull.wav	chull.wav
66.532	4.0	5	1	1.415	lackcross.wav	lackcross.wav
70.539	4.0	6	1	1.0	i.wav	j.wav
74.548	4.0	1	1	1.113	plapse.wav	dapse.wav
78.55499999999999	4.8	2	1	0.829	grost.wav	nost.wav
83.364	4.4	4	1	0.79	vood.wav	shase.wav
87.773	4.4	4	1	0.998	glown.wav	stomb.wav
92.182	4.8	2	1	0.749	glead.wav	jead.wav
96.991	4.4	6	1	0.787	f.wav	n.wav
101.4	4.0	4	1	0.916	strough.wav	wouth.wav
105.408	4.8	5	1	1.169	lackcross.wav	lackcross.wav
110.217	4.4	2	0	1.492	nearth.wav	fearth.wav
114.62599999999999	4.4	1	1	1.001	crense.wav	nense.wav
119.03500000000001	4.0	5	1	0.92	lackcross.wav	lackcross.wav
123.04199999999999	4.0	1	1	1.273	treens.wav	smeens.wav
127.05	4.0	5	1	1.097	lackcross.wav	lackcross.wav
131.05900000000003	4.8	4	1	1.232	sharf.wav	twove.wav
135.868	4.0	6	1	0.869	g.wav	h.wav
139.87599999999998	4.4	1	1	0.944	swault.wav	lault.wav
144.284	4.0	5	1	1.021	lackcross.wav	lackcross.wav
148.29199999999997	4.4	6	1	0.944	e.wav	f.wav
152.70100000000002	4.0	5	1	0.993	lackcross.wav	lackcross.wav
156.709	4.0	3	1	0.969	mide.wav	nied.wav
160.71699999999998	4.4	5	1	1.038	lackcross.wav	lackcross.wav
165.125	4.0	1	1	0.972	slutch.wav	putch.wav
169.13299999999998	4.4	1	0	1.238	speal.wav	cheal.wav
173.54199999999997	4.0	3	1	1.068	pript.wav	shrypt.wav
177.55	4.0	5	1	1.063	lackcross.wav	lackcross.wav
181.558	4.4	5	1	1.677	lackcross.wav	lackcross.wav
185.966	4.0	5	1	1.114	lackcross.wav	lackcross.wav
189.974	4.0	5	1	0.944	lackcross.wav	lackcross.wav
193.98200000000003	4.4	5	1	0.948	lackcross.wav	lackcross.wav
198.39100000000002	4.4	3	0	1.384	durf.wav	merf.wav
202.79899999999998	4.8	6	1	1.004	c.wav	u.wav
207.60899999999998	4.8	5	1	1.404	lackcross.wav	lackcross.wav
212.418	4.4	4	1	0.928	scose.wav	brost.wav
216.827	4.8	3	1	0.996	reash.wav	sliche.wav
221.63600000000002	4.8	3	1	1.002	derb.wav	shurb.wav
226.44600000000003	4.8	2	1	0.937	shrase.wav	flase.wav
231.255	4.0	6	1	0.798	h.wav	p.wav
235.26299999999998	4.4	6	1	0.874	z.wav	g.wav
239.67199999999997	4.4	3	1	1.364	chelm.wav	swealm.wav
244.08099999999996	4.0	5	1	1.518	lackcross.wav	lackcross.wav
248.089	4.0	3	1	1.282	slearn.wav	zurn.wav
252.09699999999998	4.4	3	1	1.006	slurl.wav	dirl.wav
256.505	4.0	5	1	0.839	lackcross.wav	lackcross.wav
260.513	4.8	6	1	1.024	k.wav	l.wav
265.322	4.4	2	0	1.02	larp.wav	swarp.wav
269.731	4.4	1	1	0.88	vuss.wav	duss.wav
274.14	4.4	6	1	1.561	j.wav	b.wav
278.548	4.8	3	1	1.366	pault.wav	zalt.wav
283.358	4.8	5	1	0.765	lackcross.wav	lackcross.wav
288.167	4.0	5	1	1.026	lackcross.wav	lackcross.wav
292.176	4.4	2	1	0.937	plown.wav	rown.wav
296.584	4.8	6	1	0.762	v.wav	m.wav
301.393	4.4	4	1	0.898	kearth.wav	geath.wav
305.80199999999996	4.4	6	1	1.051	y.wav	z.wav
310.211	4.8	5	1	1.243	lackcross.wav	lackcross.wav
315.02	4.0	3	1	1.088	nuss.wav	zus.wav
319.029	4.4	3	1	1.235	nerge.wav	yurge.wav
323.437	5.2	4	0	n/a	sull.wav	trow.wav
328.647	4.8	1	1	1.058	preash.wav	sleash.wav
333.45599999999996	4.8	1	1	0.814	clurl.wav	turl.wav
338.26599999999996	4.4	2	1	0.884	twear.wav	zear.wav
342.675	4.8	4	1	1.149	preath.wav	shworth.wav
347.484	4.8	4	1	2.628	plear.wav	zour.wav
352.293	4.0	5	1	0.94	lackcross.wav	lackcross.wav
356.301	4.4	5	1	0.84	lackcross.wav	lackcross.wav
360.71	4.8	5	1	0.879	lackcross.wav	lackcross.wav
365.519	5.2	1	0	n/a	punge.wav	crunge.wav
