onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	1	1.27	i.bmp	r.bmp
4.810000000000002	4.8	3	0	1.5	nuss.bmp	zus.bmp
9.619	4.4	3	0	1.233	slearn.bmp	zurn.bmp
14.027999999999999	4.0	3	1	1.392	plirk.bmp	swerk.bmp
18.036	4.0	3	1	1.203	pault.bmp	zalt.bmp
22.043999999999997	4.4	6	1	1.191	a.bmp	b.bmp
26.452999999999996	4.0	6	1	1.209	e.bmp	f.bmp
30.461	4.0	4	1	1.214	kearth.bmp	geath.bmp
34.468	4.8	4	1	1.455	preath.bmp	shworth.bmp
39.278000000000006	4.0	1	1	1.378	speal.bmp	cheal.bmp
43.286	4.8	5	1	1.245	blackcross.bmp	blackcross.bmp
48.095	4.4	6	1	1.219	w.bmp	e.bmp
52.504000000000005	4.4	2	0	1.278	crove.bmp	swove.bmp
56.913	4.4	3	1	1.229	dite.bmp	vight.bmp
61.322	4.0	2	0	1.343	creath.bmp	steath.bmp
65.33	4.0	3	1	1.206	kreens.bmp	speans.bmp
69.338	4.0	5	1	1.305	blackcross.bmp	blackcross.bmp
73.346	4.0	5	1	1.357	blackcross.bmp	blackcross.bmp
77.353	4.4	5	1	1.366	blackcross.bmp	blackcross.bmp
81.762	4.4	4	1	1.48	pread.bmp	slear.bmp
86.17099999999999	4.4	3	1	1.314	mide.bmp	nied.bmp
90.58	4.8	6	1	1.354	z.bmp	g.bmp
95.389	4.8	3	0	2.005	mense.bmp	shence.bmp
100.199	4.4	2	0	1.275	snull.bmp	chull.bmp
104.60799999999999	4.0	1	1	1.248	zite.bmp	pite.bmp
108.615	4.8	1	1	1.315	plapse.bmp	dapse.bmp
113.425	4.0	1	1	1.205	slutch.bmp	putch.bmp
117.433	4.0	5	1	1.323	blackcross.bmp	blackcross.bmp
121.44099999999999	4.0	5	1	1.374	blackcross.bmp	blackcross.bmp
125.449	4.0	5	1	1.285	blackcross.bmp	blackcross.bmp
129.457	4.8	2	0	1.257	nouth.bmp	scouth.bmp
134.26600000000002	4.4	6	1	1.349	y.bmp	o.bmp
138.675	4.8	3	1	1.31	splirt.bmp	furt.bmp
143.485	4.0	6	0	1.267	v.bmp	w.bmp
147.493	4.8	5	1	1.348	blackcross.bmp	blackcross.bmp
152.30200000000002	4.8	3	1	1.242	durf.bmp	merf.bmp
157.11200000000002	4.4	1	1	1.183	punge.bmp	crunge.bmp
161.51999999999998	4.8	5	1	1.317	blackcross.bmp	blackcross.bmp
166.32999999999998	4.8	5	1	1.347	blackcross.bmp	blackcross.bmp
171.139	4.8	5	1	1.355	blackcross.bmp	blackcross.bmp
175.949	4.0	5	1	1.38	blackcross.bmp	blackcross.bmp
179.957	4.8	5	1	1.315	blackcross.bmp	blackcross.bmp
184.76600000000002	4.0	2	0	1.261	twear.bmp	zear.bmp
188.774	4.4	1	1	1.226	pritz.bmp	vitz.bmp
193.183	4.0	2	0	1.171	spomb.bmp	clomb.bmp
197.19099999999997	4.8	1	1	1.161	snerge.bmp	gerge.bmp
202.00099999999998	4.8	5	1	1.272	blackcross.bmp	blackcross.bmp
206.81	4.4	6	1	1.354	v.bmp	m.bmp
211.219	4.8	4	1	1.216	shwarp.bmp	larm.bmp
216.02800000000002	4.0	2	0	1.268	larp.bmp	swarp.bmp
220.036	4.8	6	1	1.217	k.bmp	l.bmp
224.846	4.0	4	1	1.182	sull.bmp	trow.bmp
228.85399999999998	4.4	3	1	1.728	rith.bmp	nyth.bmp
233.26299999999998	4.4	4	1	1.229	palve.bmp	smove.bmp
237.671	4.0	2	0	1.319	shwarm.bmp	varm.bmp
241.67899999999997	4.0	4	1	1.232	zarp.bmp	twarm.bmp
245.687	4.8	5	1	1.365	blackcross.bmp	blackcross.bmp
250.49699999999996	4.8	4	1	1.251	glown.bmp	stomb.bmp
255.30599999999998	4.0	5	1	1.27	blackcross.bmp	blackcross.bmp
259.31399999999996	4.4	2	0	1.253	nearth.bmp	fearth.bmp
263.72299999999996	4.4	1	1	1.225	flirk.bmp	slirk.bmp
268.132	4.8	3	1	1.258	poat.bmp	wote.bmp
272.941	4.4	4	1	1.21	smow.bmp	vomb.bmp
277.34999999999997	4.4	5	1	1.414	blackcross.bmp	blackcross.bmp
281.75899999999996	4.0	3	1	1.229	twapse.bmp	praps.bmp
285.767	4.4	5	1	1.394	blackcross.bmp	blackcross.bmp
290.175	4.8	2	0	1.334	vose.bmp	plose.bmp
294.98499999999996	4.0	6	1	1.241	y.bmp	z.bmp
298.993	4.4	2	0	1.171	sworth.bmp	horth.bmp
303.402	4.4	5	1	1.264	blackcross.bmp	blackcross.bmp
307.81	4.8	4	1	1.178	plear.bmp	zour.bmp
312.62	4.4	2	1	1.646	tood.bmp	plood.bmp
317.029	4.4	1	1	1.2	sprune.bmp	yune.bmp
321.437	4.0	6	1	1.216	h.bmp	p.bmp
325.445	4.8	1	1	1.163	sterb.bmp	cherb.bmp
330.255	4.0	3	1	1.292	britz.bmp	swits.bmp
334.263	4.4	5	1	1.269	blackcross.bmp	blackcross.bmp
338.67199999999997	4.0	2	0	1.207	shrase.bmp	flase.bmp
342.68	4.0	1	1	1.207	brith.bmp	spith.bmp
346.688	4.8	5	1	1.364	blackcross.bmp	blackcross.bmp
351.49699999999996	4.4	5	1	1.279	blackcross.bmp	blackcross.bmp
355.906	4.8	1	1	1.248	yoat.bmp	zoat.bmp
360.715	4.8	2	0	1.342	grost.bmp	nost.bmp
365.525	5.2	5	1	1.334	blackcross.bmp	blackcross.bmp
